id,name,operator,updateTime,createTime,yn,providerId
1187,广州市永丰福贸易有限公司,广州市永丰福贸易有限公司,2012-12-28 17:15:25.497,2012-08-31 10:41:55.573,1,637
1188,广州市希伯莱贸易发展有限公司,广州市希伯莱贸易发展有限公司,2012-08-31 10:44:44.980,2012-08-31 10:44:44.980,1,1885
1189,广州市华诺拓展有限公司,广州市华诺拓展有限公司,2012-11-07 16:30:01.610,2012-08-31 10:46:57.880,1,635
1190,广州市保罗威特皮具有限公司,广州市保罗威特皮具有限公司,2012-12-07 15:29:06.683,2012-08-31 10:48:31.570,1,1863
1191,广州市白云区范布伦皮具厂,广州市白云区范布伦皮具厂,2012-08-31 10:49:55.600,2012-08-31 10:49:55.600,0,1861
1192,广州森泰斯贸易有限公司,广州森泰斯贸易有限公司,2012-08-31 11:28:06.020,2012-08-31 11:28:06.020,1,1788
1193,广州老人头皮具有限公司,广州老人头皮具有限公司,2012-08-31 11:30:12.093,2012-08-31 11:30:12.093,1,1738
1194,广州戴梦得皮件有限公司,广州戴梦得皮件有限公司,2012-10-11 13:16:09.467,2012-08-31 11:32:10.937,0,1790
1195,广州宾格皮具有限公司,广州宾格皮具有限公司,2012-08-31 11:33:49.110,2012-08-31 11:33:49.110,1,1886
1196,广州比而特服饰有限公司,广州比而特服饰有限公司,2012-08-31 11:34:56.410,2012-08-31 11:34:56.410,1,1374
1197,广东万里马投资实业有限公司,广东万里马投资实业有限公司,2012-08-31 11:36:19.817,2012-08-31 11:36:19.817,1,1867
1198,广东苹果实业有限公司,广东苹果实业有限公司,2012-08-31 11:47:22.760,2012-08-31 11:47:22.760,1,634
1199,歌乐力皮具（深圳）有限公司,歌乐力皮具（深圳）有限公司,2012-08-31 12:40:05.857,2012-08-31 12:40:05.857,1,1855
1200,歌黛服饰（深圳）有限公司 ,歌黛服饰（深圳）有限公司 ,2012-08-31 12:41:30.813,2012-08-31 12:41:30.813,1,1866
1201,福州亿融箱包贸易有限公司 ,福州亿融箱包贸易有限公司 ,2012-08-31 12:43:11.590,2012-08-31 12:43:11.590,1,1813
1202,东莞市恩美隆提箱贸易有限公司,东莞市恩美隆提箱贸易有限公司,2012-08-31 12:46:37.947,2012-08-31 12:46:37.947,1,1748
1203,北京源日盛科技文化发展有限公司,北京源日盛科技文化发展有限公司,2012-08-31 12:48:53.300,2012-08-31 12:48:53.300,1,1787
1204,北京兴业家和贸易有限公司,北京兴业家和贸易有限公司,2012-08-31 12:50:47.363,2012-08-31 12:50:47.363,1,1831
1205,北京瑞颖欣诚科贸有限责任公司 ,北京瑞颖欣诚科贸有限责任公司 ,2012-08-31 13:00:49.630,2012-08-31 13:00:49.630,1,1856
1206,北京仟禧仁和商贸有限公司,北京仟禧仁和商贸有限公司,2012-08-31 13:02:00.653,2012-08-31 13:02:00.653,1,1773
1207,北京耐杰华夏商贸有限公司,北京耐杰华夏商贸有限公司,2012-08-31 13:03:14.893,2012-08-31 13:03:14.893,1,1410
1208,北京康尔健野旅游用品有限公司 ,北京康尔健野旅游用品有限公司 ,2012-08-31 13:04:48.407,2012-08-31 13:04:48.407,1,1740
1209,北京超凡时代商贸有限公司,北京超凡时代商贸有限公司,2012-08-31 13:08:55.987,2012-08-31 13:08:55.987,1,1382
1210,北京碧海长风科技有限公司,北京碧海长风科技有限公司,2012-10-12 17:47:03.643,2012-08-31 13:11:35.730,1,1376
1211,北京柏秀金源商贸有限公司,北京柏秀金源商贸有限公司,2012-12-07 15:52:18.767,2012-08-31 13:14:16.417,1,1380
1212,北京奥都德利科贸有限公司,北京奥都德利科贸有限公司,2012-08-31 13:15:21.570,2012-08-31 13:15:21.570,1,1371
1213,北京安顺昌商贸有限公司,北京安顺昌商贸有限公司,2012-08-31 13:16:36.020,2012-08-31 13:16:36.020,1,1372
1214,安新县欧森箱包有限公司,安新县欧森箱包有限公司,2012-08-31 13:17:57.523,2012-08-31 13:17:57.523,1,639
1215,深圳市崇德影视传媒有限公司   ,深圳市崇德影视传媒有限公司  ,2012-12-07 15:45:58.353,2012-08-31 13:19:38.260,1,645
1216,广州宾格,,2012-09-03 14:40:46.097,2012-09-03 14:40:46.097,0,1886
1217,广州皮尔司通皮具实业有限公司,广州皮尔司通皮具实业有限公司,2012-09-03 15:22:14.760,2012-09-03 15:22:14.760,1,1865
1218,上海人峰数码科技有限公司,上海人峰数码科技有限公司,2012-09-06 10:41:50.747,2012-09-06 10:41:50.747,1,2348
1219,深圳市富安娜电子商务有限公司,深圳市富安娜电子商务有限公司,2012-09-11 17:48:23.640,2012-09-06 13:06:43.417,1,2331
1220,宁波博洋控股集团有限公司,宁波博洋控股集团有限公司,2012-09-06 13:25:44.690,2012-09-06 13:21:33.947,1,1791
1221,青岛新新体育用品有限公司,青岛新新体育用品有限公司,2012-09-06 15:34:28.413,2012-09-06 15:34:28.413,1,2063
1222,上海星胜体育用品有限公司,上海星胜体育用品有限公司,2012-09-06 15:42:48.493,2012-09-06 15:42:48.493,1,2287
1223,上海羽翔体育用品有限公司,上海羽翔体育用品有限公司,2013-03-22 09:36:07.390,2012-09-06 16:17:20.957,1,2120
1224,北京大新体育发展有限公司,北京大新体育发展有限公司,2012-09-06 16:20:50.120,2012-09-06 16:20:50.120,1,651
1225,北京红舞鞋商务中心,北京红舞鞋商务中心,2012-09-06 16:23:37.587,2012-09-06 16:23:37.587,1,1326
1226,SKINS（北京）体育用品有限公司,SKINS（北京）体育用品有限公司,2012-12-06 10:34:13.427,2012-09-06 16:25:25.307,1,2293
1227,北京桥赢伟业商贸有限公司,北京桥赢伟业商贸有限公司,2012-09-06 16:36:12.927,2012-09-06 16:36:12.927,1,2071
1228,广州铠欣橡胶制品有限公司 ,广州铠欣橡胶制品有限公司 ,2012-09-06 16:37:19.920,2012-09-06 16:37:19.920,1,2050
1229,北京皮尔体育用品有限公司,北京皮尔体育用品有限公司,2012-09-06 16:45:40.437,2012-09-06 16:45:40.437,1,1776
1230,北京远阳天地体育发展有限公司,北京远阳天地体育发展有限公司,2012-09-06 17:14:42.350,2012-09-06 17:14:42.350,1,1777
1231,上海品胜服饰有限公司,上海品胜服饰有限公司,2012-09-06 17:17:31.373,2012-09-06 17:17:31.373,1,2048
1232,北京浩阳卓越国际贸易有限公司,北京浩阳卓越国际贸易有限公司,2012-09-06 17:20:14.367,2012-09-06 17:20:14.367,1,2049
1233,广州山联体育用品有限公司,广州山联体育用品有限公司,2012-09-06 17:22:52.100,2012-09-06 17:22:52.100,1,2363
1234,广州铠欣橡胶制品有限公司 ,广州铠欣橡胶制品有限公司 ,2012-09-06 17:24:43.770,2012-09-06 17:24:43.770,0,2050
1235,探路者,探路者,2012-09-06 17:43:01.963,2012-09-06 17:43:01.963,1,2073
1236,石狮市天狮鞋服有限公司,石狮市天狮鞋服有限公司,2012-09-06 17:43:44.060,2012-09-06 17:43:44.060,1,2364
1237,时代舞一（北京）舞蹈用品有限 公司,时代舞一（北京）舞蹈用品有限 公司,2012-11-02 11:36:34.277,2012-09-06 17:50:12.273,1,2051
1238,广东麦斯卡体育用品有限公司,广东麦斯卡体育用品有限公司,2012-09-06 17:55:19.447,2012-09-06 17:55:19.447,1,1783
1239,北京青鸟体育器材制造有限公司,北京青鸟体育器材制造有限公司,2012-09-06 18:26:23.580,2012-09-06 18:26:23.580,1,655
1240,佩雷罗（福建）体育用品有限公司,佩雷罗（福建）体育用品有限公司,2012-09-07 13:16:42.460,2012-09-07 13:16:42.460,1,2070
1241,北京天元启康体育用品有限公司,北京天元启康体育用品有限公司,2012-09-07 13:27:00.650,2012-09-07 13:27:00.650,1,1793
1242,北京超凡时代商贸有限公司,北京超凡时代商贸有限公司,2012-09-07 13:32:25.943,2012-09-07 13:32:25.943,0,56
1243,深圳市川崎运动用品有限公司,深圳市川崎运动用品有限公司,2012-09-07 13:33:49.820,2012-09-07 13:33:49.820,1,2064
1244,阿珂姆,扬州阿珂姆商贸有限公司,2012-09-07 13:49:14.220,2012-09-07 13:44:34.937,1,2367
1245,北京沃动商贸,北京沃动商贸,2012-09-07 13:53:38.217,2012-09-07 13:53:38.217,1,2291
1246,青岛霸能,青岛霸能,2012-09-07 13:57:15.303,2012-09-07 13:57:15.303,1,2290
1247,哥仑步,福建哥仑步户外用品有限公司,2012-09-07 14:01:28.853,2012-09-07 14:00:16.823,1,2074
1248,诺诗兰,南京诺诗兰户外用品有限公司,2012-09-17 15:44:32.777,2012-09-07 14:04:39.733,1,2366
1249,嘉润行,北京嘉润行商贸有限公司,2012-09-07 14:10:14.083,2012-09-07 14:09:06.833,1,2080
1250,北京天元启康体育用品有限公司,北京天元启康体育用品有限公司,2012-09-07 14:09:26.363,2012-09-07 14:09:26.363,0,1793
1251,上海旺热商贸有限公司,上海旺热商贸有限公司,2012-09-07 14:22:33.560,2012-09-07 14:22:33.560,1,2068
1252,上海乐士体育用品有限公司,上海乐士体育用品有限公司,2012-09-07 14:24:08.450,2012-09-07 14:24:08.450,1,2072
1253,北京三维体育用品有限公司,北京三维体育用品有限公司,2012-09-07 14:26:36.383,2012-09-07 14:26:22.990,1,2289
1254,广州市顶生贸易有限公司,广州市顶生贸易有限公司,2012-09-07 14:27:11.080,2012-09-07 14:27:11.080,1,2052
1255,上海臻乘实业有限公司,上海臻乘实业有限公司,2012-09-07 14:27:22.890,2012-09-07 14:27:22.890,1,2292
1256,凯乐石,湛江市玛雅旅游用品有限公司,2012-09-07 14:29:50.870,2012-09-07 14:28:22.013,1,2075
1257,北京弘润元吉商贸有限公司,北京弘润元吉商贸有限公司,2013-03-15 14:27:53.623,2012-09-07 14:28:26.180,1,2375
1258,上海蓝彩实业有限公司,上海蓝彩实业有限公司,2012-09-07 14:30:57.837,2012-09-07 14:30:57.837,1,2065
1259,北京捷创宏图体育用品有限公司,北京捷创宏图体育用品有限公司,2012-09-07 14:31:02.740,2012-09-07 14:31:02.740,1,2062
1260,深圳市何茂体育用品贸易有限公司,深圳市何茂体育用品贸易有限公司,2012-09-07 14:32:19.000,2012-09-07 14:32:19.000,1,1820
1261,广州市镨琳斯体育用品有限公司,广州市镨琳斯体育用品有限公司,2012-09-07 14:33:06.380,2012-09-07 14:33:06.380,1,2066
1262,福州格陵贝斯贸易有限公司,福州格陵贝斯贸易有限公司,2012-09-07 14:34:27.560,2012-09-07 14:34:27.560,1,2067
1263,爵摩仕体育用品（深圳）有限公司,爵摩仕体育用品（深圳）有限公司,2012-09-07 14:35:48.277,2012-09-07 14:35:48.277,1,2069
1264,天石,天石（天津）户外用品有限公司,2012-09-07 15:11:20.267,2012-09-07 15:10:26.687,1,2030
1265,上海尚体体育发展有限公司,上海尚体体育发展有限公司,2012-09-07 15:11:35.390,2012-09-07 15:11:35.390,1,2054
1266,创悦实业（上海）有限公司,创悦实业（上海）有限公司,2012-09-07 15:16:58.760,2012-09-07 15:16:58.760,1,2055
1267,上海派建工贸有限公司,上海派建工贸有限公司,2012-09-07 15:19:22.253,2012-09-07 15:18:57.153,1,2046
1268,义乌市临界点贸易有限公司,义乌市临界点贸易有限公司,2012-09-07 15:19:15.447,2012-09-07 15:19:15.447,1,2061
1269,北京红舞鞋商务中心,北京红舞鞋商务中心,2012-09-07 15:22:19.143,2012-09-07 15:22:19.143,0,1326
1270,上海优菲健身用品有限公司,上海优菲健身用品有限公司,2012-09-07 15:27:12.260,2012-09-07 15:27:12.260,0,2060
1271,北京尚龙上品商贸有限公司,北京尚龙上品商贸有限公司,2012-09-07 15:38:28.650,2012-09-07 15:38:01.043,1,2031
1272,北京康体亿佰健身器材有限公司,北京康体亿佰健身器材有限公司,2012-09-07 15:39:06.863,2012-09-07 15:39:06.863,1,1757
1273,上海兄弟运动用品有限公司,上海兄弟运动用品有限公司,2012-09-07 15:41:01.810,2012-09-07 15:41:01.810,1,2059
1274,北京友讯金智科技发展有限公司,北京友讯金智科技发展有限公司,2012-09-07 15:44:50.597,2012-09-07 15:44:26.147,1,2034
1275,上海优菲健身用品有限公司,上海优菲健身用品有限公司,2012-09-07 15:45:30.933,2012-09-07 15:45:30.933,1,2060
1276,广州力动康体设施有限公司,广州力动康体设施有限公司,2012-09-20 17:33:33.227,2012-09-07 15:50:19.807,1,1772
1277,北京高润仁和国际贸易有限公司,北京高润仁和国际贸易有限公司,2012-09-07 15:51:32.590,2012-09-07 15:50:59.923,1,1316
1278,北京路营旅游用品有限公司,北京路营旅游用品有限公司,2012-09-07 15:53:40.240,2012-09-07 15:53:40.240,0,56
1279,北京路营旅游用品有限公司,北京路营旅游用品有限公司,2012-09-07 15:53:56.833,2012-09-07 15:53:56.833,0,56
1280,北京路营旅游用品有限公司,北京路营旅游用品有限公司,2012-09-07 15:54:51.650,2012-09-07 15:54:21.510,1,2037
1281,瑞帕拉贸易（北京）有限公司,瑞帕拉贸易（北京）有限公司,2012-09-07 15:59:25.183,2012-09-07 15:58:40.970,1,663
1282,北京京辉昊业商贸有限公司,北京京辉昊业商贸有限公司,2012-09-07 16:04:57.927,2012-09-07 16:04:57.927,0,594
1283,青岛百福茂商贸有限公司,青岛百福茂商贸有限公司,2012-09-07 16:05:11.453,2012-09-07 16:05:11.453,1,2369
1284,夏朗多吉,北京夏朗多吉户外用品有限公司,2012-09-07 16:07:14.823,2012-09-07 16:07:14.823,1,2079
1285, 运动先锋（北京）企业管理有限责任公司,运动先锋（北京）企业管理有限责任公司,2012-09-07 16:08:40.840,2012-09-07 16:08:02.810,1,2036
1286,北京益动新生活跑步机健身器材有限责任公司,北京益动新生活跑步机健身器材有限责任公司,2012-09-07 16:14:54.830,2012-09-07 16:14:54.830,1,2053
1287,Marmot土拨鼠,北京锐极泷峰国际贸易有限公司,2012-09-07 16:19:22.150,2012-09-07 16:18:42.887,1,2365
1288,上海浩瀚体育用品有限公司,上海浩瀚体育用品有限公司,2012-09-07 16:22:55.620,2012-09-07 16:22:55.620,1,1819
1289,北京康尔健野旅游用品有限公司,北京康尔健野旅游用品有限公司,2012-09-07 16:23:42.897,2012-09-07 16:23:42.897,0,1740
1290,山东东信新能源科技有限公司,山东东信新能源科技有限公司,2012-09-07 16:33:01.100,2012-09-07 16:32:03.907,1,2042
1291,东莞市伊吉康健身器材有限公司,东莞市伊吉康健身器材有限公司,2012-09-07 16:41:39.687,2012-09-07 16:41:39.687,1,1792
1292,慈溪市山瑞光电有限公司,慈溪市山瑞光电有限公司,2012-11-21 16:14:38.493,2012-09-07 16:47:54.683,1,2039
1293,上海诺美庭休闲用品有限公司,上海诺美庭休闲用品有限公司,2012-09-07 16:49:30.050,2012-09-07 16:49:30.050,1,2040
1294,北京百德沃科技有限公司,北京百德沃科技有限公司,2012-09-07 16:56:38.437,2012-09-07 16:56:38.437,1,2057
1295,浙江恒泰机械制造有限公司 ,浙江恒泰机械制造有限公司 ,2012-09-07 17:03:05.740,2012-09-07 17:03:05.740,1,2058
1296,天津中实亿诚国际贸易有限公司,天津中实亿诚国际贸易有限公司,2012-09-07 17:04:47.497,2012-09-07 17:04:47.497,0,592
1297,北京江凤佳商贸有限公司,北京江凤佳商贸有限公司,2012-09-07 17:24:56.730,2012-09-07 17:24:37.087,1,1779
1298,上海护邦体育用品有限公司,上海护邦体育用品有限公司,2012-09-07 17:24:53.087,2012-09-07 17:24:53.087,0,665
1299,合肥讯飞数码科技有限公司,合肥讯飞数码科技有限公司,2012-09-07 17:27:20.860,2012-09-07 17:27:20.860,0,593
1300,北京中阳恒泰商贸有限公司,北京中阳恒泰商贸有限公司,2012-09-07 17:28:18.053,2012-09-07 17:28:18.053,0,1826
1301,永康市火枫野营用品厂,永康市火枫野营用品厂,2012-09-07 17:37:59.203,2012-09-07 17:37:38.787,1,2027
1302,北京彪盛伟业商贸有限公司,北京彪盛伟业商贸有限公司,2012-09-07 17:38:38.883,2012-09-07 17:38:38.883,0,56
1303,北京彪盛伟业商贸有限公司,北京彪盛伟业商贸有限公司,2012-09-07 17:39:12.723,2012-09-07 17:39:12.723,1,1300
1304,北京宁弘世纪商贸有限公司,北京宁弘世纪商贸有限公司,2012-09-07 17:41:13.220,2012-09-07 17:41:13.220,1,2032
1305,上海申蒂依家居用品有限公司,上海申蒂依家居用品有限公司,2012-09-07 17:53:30.903,2012-09-07 17:53:30.903,1,2350
1306,西安先捷贸易有限公司,西安先捷贸易有限公司,2012-09-07 18:05:42.543,2012-09-07 18:05:42.543,1,1829
1307,零度探索（北京）户外用品有限公司,零度探索（北京）户外用品有限公司,2012-09-07 18:21:38.970,2012-09-07 18:21:12.603,1,2044
1308,厦门冠鸿工贸有限公司,厦门冠鸿工贸有限公司,2012-09-07 18:22:39.307,2012-09-07 18:22:39.307,1,2041
1309,深圳市优之阳科技有限公司,深圳市优之阳科技有限公司,2012-09-07 18:28:01.760,2012-09-07 18:28:01.760,1,2351
1310,无锡戴斯康贸易有限公司,无锡戴斯康贸易有限公司,2012-09-07 18:59:35.507,2012-09-07 18:59:35.507,1,2047
1311,Intel Corporation,Intel Corporation,2012-09-10 10:08:29.340,2012-09-10 10:08:29.340,0,56
1312,intel semiconductor,intel semiconductor,2012-09-10 10:10:00.687,2012-09-10 10:10:00.687,1,2649
1313,广州市吉星电脑科技有限公司,广州市吉星电脑科技有限公司,2012-09-10 10:11:19.713,2012-09-10 10:11:19.713,1,2650
1314,上海宏文网络科技有限公司 ,盛大云中书城,2012-09-10 10:21:46.400,2012-09-10 10:20:13.747,1,2640
1315,中山市东联灯饰有限公司,中山市东联灯饰有限公司,2012-09-10 11:12:22.500,2012-09-10 11:12:22.500,1,2023
1316,湖北科学技术出版社有限公司,湖北科学技术出版社有限公司ebk0411,2012-09-10 12:01:05.290,2012-09-10 12:01:05.290,1,2639
1317,大连伟业灯饰制造有限公司,大连伟业灯饰制造有限公司,2012-09-10 14:33:34.273,2012-09-10 14:33:34.273,1,2004
