id,providerName,providerErpId,providerCode,createTime,updateTime,yn,OWN_SIGN,providerAccount,STS,DRES,GODS
196,北京博轩教育科技有限公司,4681,bk0072,2011-12-08 11:23:19.583,2011-12-08 11:23:19.583,1,BASE,bk0072,B,B,B
197,中国人民公安大学出版社,4658,bk0075,2011-12-08 11:23:56.270,2011-12-08 11:23:56.270,1,BASE,bk0075,B,B,B
198,内蒙古人民出版社,5291,bk0076,2011-12-08 11:24:13.837,2011-12-08 11:24:13.837,1,BASE,bk0076,B,B,B
199,深圳市金版文化发展有限公司,4661,bk0077,2011-12-08 11:24:37.367,2011-12-08 11:24:37.367,1,BASE,bk0077,B,B,B
200,北京嘉孚随图书有限公司,4664,bk0078,2011-12-08 11:24:59.173,2011-12-08 11:24:59.173,1,BASE,bk0078,B,B,B
201,北京时代联合图书有限公司,4689,bk0079,2011-12-08 11:25:15.883,2011-12-08 11:25:15.883,1,BASE,bk0079,B,B,B
202,北京世文图书声像有限责任公司,4688,bk0080,2011-12-08 11:25:40.757,2011-12-08 11:25:40.757,1,BASE,bk0080,B,B,B
203,北京有情天文化有限公司,4678,bk0081,2011-12-08 11:25:57.283,2011-12-08 11:25:57.283,1,BASE,bk0081,B,B,B
204,北京人间春色文化传播有限公司,4667,bk0082,2011-12-08 11:26:20.440,2011-12-08 11:26:20.440,1,BASE,bk0082,B,B,B
205,中国大百科全书出版社有限公司,4718,bk0086,2011-12-08 11:26:39.660,2011-12-08 11:26:39.660,1,BASE,bk0086,B,B,B
206,河南文艺出版社有限公司,4715,bk0087,2011-12-08 11:28:36.717,2011-12-08 11:28:36.717,1,BASE,bk0087,B,B,B
207,群众出版社,4723,bk0088,2011-12-08 11:28:56.500,2011-12-08 11:28:56.500,1,BASE,bk0088,B,B,B
208,中央文献出版社,4725,bk0089,2011-12-08 11:30:58.033,2011-12-08 11:30:58.033,1,BASE,bk0089,B,B,B
209,上海书画出版社有限公司,4726,bk0090,2011-12-08 11:32:43.177,2011-12-08 11:32:43.177,1,BASE,bk0090,B,B,B
210,广州公元传播有限公司,4727,bk0091,2011-12-08 11:33:03.550,2011-12-08 11:33:03.550,1,BASE,bk0091,B,B,B
211,中国戏剧出版社,4728,bk0092,2011-12-08 11:33:21.520,2011-12-08 11:33:21.520,1,BASE,bk0092,B,B,B
212,北京市恒缘之星文化有限公司,4710,bk0094,2011-12-08 11:34:38.437,2011-12-08 11:34:38.437,1,BASE,bk0094,B,B,B
213,北京鸿图巨基文化发展有限公司,4709,bk0095,2011-12-08 11:35:09.297,2011-12-08 11:35:09.297,1,BASE,bk0095,B,B,B
214,北京时代巨流文化有限公司,4714,bk0096,2011-12-08 11:38:34.887,2011-12-08 11:38:34.887,1,BASE,bk0096,B,B,B
215,北京凤凰天下文化发展有限公司,4711,bk0097,2011-12-08 11:39:29.383,2011-12-08 11:39:29.383,1,BASE,bk0097,B,B,B
216,北京福印文化有限公司,4712,bk0098,2011-12-08 11:39:51.393,2011-12-08 11:39:51.393,1,BASE,bk0098,B,B,B
217,辽宁万有图书发行有限公司,4730,bk0099,2011-12-08 11:40:06.733,2011-12-08 11:40:06.733,1,BASE,bk0099,B,B,B
218,北京京联图图书发行有限责任公司,4717,bk0100,2011-12-08 11:40:22.743,2011-12-08 11:40:22.743,1,BASE,bk0100,B,B,B
219,北京胡杨文化传播有限公司,4731,bk0101,2011-12-08 11:40:39.247,2011-12-08 11:40:39.247,1,BASE,bk0101,B,B,B
220,北京萌芽文化发展中心,4724,bk0102,2011-12-08 11:40:55.240,2011-12-08 11:40:55.240,1,BASE,bk0102,B,B,B
221,北京大方弘文图书发行有限公司,4695,bk0104,2011-12-08 11:41:11.287,2011-12-08 11:41:11.287,1,BASE,bk0104,B,B,B
222,北京毛毛虫文化传播有限公司,4694,bk0105,2011-12-08 11:41:38.690,2011-12-08 11:41:38.690,1,BASE,bk0105,B,B,B
223,浙江大学出版社有限责任公司,4699,bk0107,2011-12-08 11:41:56.047,2011-12-08 11:41:56.047,1,BASE,bk0107,B,B,B
224,中国社会出版社,4783,bk0108,2011-12-08 11:42:14.293,2011-12-08 11:42:14.293,1,BASE,bk0108,B,B,B
225,湖南岳麓书社有限责任公司,4702,bk0110,2011-12-08 11:43:54.470,2011-12-08 11:43:54.470,1,BASE,bk0110,B,B,B
226,北京朗朗书房出版顾问有限公司,4703,bk0111,2011-12-08 11:44:36.237,2011-12-08 11:44:36.237,1,BASE,bk0111,B,B,B
227,北京橡树国际图书有限公司,4705,bk0112,2011-12-08 11:45:12.390,2011-12-08 11:45:12.390,1,BASE,bk0112,B,B,B
228,黄山书社,4751,bk0114,2011-12-08 11:45:28.080,2011-12-08 11:45:28.080,1,BASE,bk0114,B,B,B
229,广州暨南大学出版社有限责任公司,4755,bk0115,2011-12-08 11:46:01.170,2011-12-08 11:46:01.170,1,BASE,bk0115,B,B,B
230,甘肃人民美术出版社,4763,bk0116,2011-12-08 11:46:59.563,2011-12-08 11:46:59.563,1,BASE,bk0116,B,B,B
231,广东永正图书发行有限公司,4760,bk0119,2011-12-08 11:48:00.723,2011-12-08 11:48:00.723,1,BASE,bk0119,B,B,B
232,北京博士德文化发展有限公司,4766,bk0121,2011-12-08 11:48:53.550,2011-12-08 11:48:53.550,1,BASE,bk0121,B,B,B
233,北京明镜时代影视文化传媒有限公司,4768,bk0122,2011-12-08 11:49:14.987,2011-12-08 11:49:14.987,1,BASE,bk0122,B,B,B
234,星球地图出版社,4850,bk0144,2011-12-08 11:49:47.893,2011-12-08 11:49:47.893,1,BASE,bk0144,B,B,B
235,广东好学图书有限公司,4810,bk0147,2011-12-08 11:50:05.627,2011-12-08 11:50:05.627,1,BASE,bk0147,B,B,B
236,北京金明伟业图书销售有限公司,4801,bk0148,2011-12-08 11:50:27.170,2011-12-08 11:50:27.170,1,BASE,bk0148,B,B,B
237,北京华文经典图书有限公司,4803,bk0149,2011-12-08 11:50:45.140,2011-12-08 11:50:45.140,1,BASE,bk0149,B,B,B
238,中国妇女出版社,4894,bk0182,2011-12-08 11:51:05.827,2011-12-08 11:51:05.827,1,BASE,bk0182,B,B,B
239,中国旅游出版社,4921,bk0194,2011-12-08 11:51:21.020,2011-12-08 11:51:21.020,1,BASE,bk0194,B,B,B
240,广东旅游出版社发行部,4826,bk0210,2011-12-08 11:51:38.690,2011-12-08 11:51:38.690,1,BASE,bk0210,B,B,B
241,北京中山响沙图书发行中心,4534,bk0240,2011-12-08 11:51:54.630,2011-12-08 11:51:54.630,1,BASE,bk0240,B,B,B
242,北京学识盛益文化发展有限公司,4536,bk0241,2011-12-08 11:52:13.200,2011-12-08 11:52:13.200,1,BASE,bk0241,B,B,B
243,北京春晓伟业图书发行有限公司,4600,bk0245,2011-12-08 11:52:36.900,2011-12-08 11:52:36.900,1,BASE,bk0245,B,B,B
244,北京蓝洋广版文化传播有限公司,4590,bk0248,2011-12-08 13:24:02.317,2011-12-08 13:24:02.317,1,BASE,bk0248,B,B,B
245,北京市汇知天成图书文化有限责任公司,4589,bk0259,2011-12-08 13:24:23.707,2011-12-08 13:24:23.707,1,BASE,bk0259,B,B,B
246,同人阁图书（北京）有限公司,4999,bk0293,2011-12-08 13:25:28.107,2011-12-08 13:25:28.107,1,BASE,bk0293,B,B,B
247,北京巅峰旅图文化传播中心,4995,bk0297,2011-12-08 13:26:37.967,2011-12-08 13:26:37.967,1,BASE,bk0297,B,B,B
248,北京中青文文化传媒有限公司,5021,bk0318,2011-12-08 13:27:00.323,2011-12-08 13:27:00.323,1,BASE,bk0318,B,B,B
249,北京明信弘德文化发展有限公司,5287,bk0404,2011-12-08 13:27:21.563,2011-12-08 13:27:21.563,1,BASE,bk0404,B,B,B
250,北京天与人图书有限公司,5289,bk0407,2011-12-08 13:27:41.847,2011-12-08 13:27:41.847,1,BASE,bk0407,B,B,B
251,北京青果常成文化发展有限公司,5373,bk0436,2011-12-08 13:27:59.557,2011-12-08 13:27:59.557,1,BASE,bk0436,B,B,B
252,深圳市中映良品文化传播有限公司,5400,bk0451,2011-12-08 13:28:20.587,2011-12-08 13:28:20.587,1,BASE,bk0451,B,B,B
253,北京卓文天语文化有限公司,5546,bk0475,2011-12-08 13:28:38.643,2011-12-08 13:28:38.643,1,BASE,bk0475,B,B,B
254,北京通典图书有限公司,5558,bk0488,2011-12-08 13:29:08.137,2011-12-08 13:29:08.137,1,BASE,bk0488,B,B,B
255,湖南地图出版社,5614,bk0498,2011-12-08 13:29:31.517,2011-12-08 13:29:31.517,1,BASE,bk0498,B,B,B
256,上海倩妍文化图书有限公司,5830,bk0568,2011-12-08 13:29:49.010,2011-12-08 13:29:49.010,1,BASE,bk0568,B,B,B
257,广东犀文图书有限公司,5982,bk0594,2011-12-08 13:30:05.050,2011-12-08 13:30:05.050,1,BASE,bk0594,B,B,B
258,北京烁品文化传媒有限公司,6650,bk0619,2011-12-08 13:30:28.483,2011-12-08 13:30:28.483,1,BASE,bk0619,B,B,B
259,北京全景地理书业有限公司,6735,bk0628,2011-12-08 13:30:45.937,2011-12-08 13:30:45.937,1,BASE,bk0628,B,B,B
260,黑龙江省华东阁图书发行有限公司,6959,bk0640,2011-12-08 13:31:03.577,2011-12-08 13:31:03.577,1,BASE,bk0640,B,B,B
261,天津唐码书业有限公司,7068,bk0660,2011-12-08 13:31:19.500,2011-12-08 13:31:19.500,1,BASE,bk0660,B,B,B
262,台海出版社,7148,bk0661,2011-12-08 13:31:37.530,2011-12-08 13:31:37.530,1,BASE,bk0661,B,B,B
263,北京文兴世纪文化发展有限公司,7248,bk0677,2011-12-08 13:32:27.323,2011-12-08 13:32:27.323,1,BASE,bk0677,B,B,B
264,中国人口出版社,7325,bk0686,2011-12-08 13:32:45.853,2011-12-08 13:32:45.853,1,BASE,bk0686,B,B,B
265,北京大陆桥时代出版物有限公司,7538,bk0697,2011-12-08 13:33:06.403,2011-12-08 13:33:06.403,1,BASE,bk0697,B,B,B
266,北京建宏世纪文化科技有限公司,7611,bk0703,2011-12-08 13:35:03.240,2011-12-08 13:35:03.240,1,BASE,bk0703,B,B,B
267,成都时代出版社有限公司,7927,bk0713,2011-12-08 13:36:08.903,2011-12-08 13:36:08.903,1,BASE,bk0713,B,B,B
268,广东诚一文化传播有限公司,8494,bk0724,2011-12-08 13:36:32.300,2011-12-08 13:36:32.300,1,BASE,bk0724,B,B,B
269,成都地图出版社,8743,bk0759,2011-12-08 13:36:49.333,2011-12-08 13:36:49.333,1,BASE,bk0759,B,B,B
270,博尔国际文化传媒（北京）有限公司,8742,bk0763,2011-12-08 13:37:05.127,2011-12-08 13:37:05.127,1,BASE,bk0763,B,B,B
271,福建省地图出版社有限责任公司,9189,bk0801,2011-12-08 13:37:23.410,2011-12-08 13:37:23.410,1,BASE,bk0801,B,B,B
272,广东省地图出版社有限公司,9826,bk0834,2011-12-08 13:38:07.403,2011-12-08 13:38:07.403,1,BASE,bk0834,B,B,B
273,北京代代读图书有限公司,10167,bk0853,2011-12-08 13:38:25.577,2011-12-08 13:38:25.577,1,BASE,bk0853,B,B,B
274,北京心团结图书发行有限公司,10368,bk0869,2011-12-08 13:38:41.770,2011-12-08 13:38:41.770,1,BASE,bk0869,B,B,B
275,新经典文化有限公司,10446,bk0878,2011-12-08 13:39:08.920,2011-12-08 13:39:08.920,1,BASE,bk0878,B,B,B
276,杭州出版社,11089,bk0896,2011-12-08 13:39:25.437,2011-12-08 13:39:25.437,1,BASE,bk0896,B,B,B
277,北京阳光秀美图书有限责任公司,12479,bk0912,2011-12-08 13:39:42.213,2011-12-08 13:39:42.213,1,BASE,bk0912,B,B,B
278,北京瑞雅文化传播有限公司,12477,bk0915,2011-12-08 13:40:00.083,2011-12-08 13:40:00.083,1,BASE,bk0915,B,B,B
279,南京博凡文化有限公司,5697,bk0542,2011-12-08 13:40:16.973,2011-12-08 13:40:16.973,1,BASE,bk0542,B,B,B
280,中信出版股份有限公司,5382,bk0009,2011-12-08 13:40:36.460,2011-12-08 13:40:36.460,1,BASE,bk0009,B,B,B
281,电子工业出版社,5231,bk0300,2011-12-08 13:41:44.117,2011-12-08 13:41:44.117,1,BASE,bk0300,B,B,B
282,机械工业出版社,4980,bk0027,2011-12-08 13:42:01.837,2011-12-08 13:42:01.837,1,BASE,bk0027,B,B,B
283,人民文学出版社有限公司,4494,bk0007,2011-12-08 13:42:18.067,2011-12-08 13:42:18.067,1,BASE,bk0007,B,B,B
284,广州市朗声图书有限公司,5432,bk0456,2011-12-08 13:42:39.933,2011-12-08 13:42:39.933,1,BASE,bk0456,B,B,B
285,清华大学出版社有限公司,5882,bk0012,2011-12-08 13:42:57.980,2011-12-08 13:42:57.980,1,BASE,bk0012,B,B,B
286,北京大学出版社有限公司,5372,bk0010,2011-12-08 13:43:16.193,2011-12-08 13:43:16.193,1,BASE,bk0010,B,B,B
287,外语教学与研究出版社有限责任公司,6261,bk0603,2011-12-08 13:43:33.060,2011-12-08 13:43:33.060,1,BASE,bk0603,B,B,B
288,商务印书馆有限公司,4758,bk0003,2011-12-08 13:43:49.643,2011-12-08 13:43:49.643,1,BASE,bk0003,B,B,B
289,人民出版社,4502,bk0006,2011-12-08 13:44:10.637,2011-12-08 13:44:10.637,1,BASE,bk0006,B,B,B
290,北京华版联图书中心,4993,bk0299,2011-12-08 13:44:32.267,2011-12-08 13:44:32.267,1,BASE,bk0299,B,B,B
291,北京大地书苑图书发行有限公司,4771,bk0125,2011-12-08 13:45:11.727,2011-12-08 13:45:11.727,1,BASE,bk0125,B,B,B
292,北京明建汇文建筑书店有限公司,5292,bk0398,2011-12-08 13:45:33.837,2011-12-08 13:45:33.837,1,BASE,bk0398,B,B,B
293,北京贝贝特出版顾问有限公司,4592,bk0247,2011-12-08 13:45:57.157,2011-12-08 13:45:57.157,1,BASE,bk0247,B,B,B
294,中共党史出版社,4666,bk0059,2011-12-08 13:46:14.157,2011-12-08 13:46:14.157,1,BASE,bk0059,B,B,B
295,北京时代启迪文化传媒有限公司,6189,bk0601,2011-12-08 13:46:32.037,2011-12-08 13:46:32.037,1,BASE,bk0601,B,B,B
296,中央编译出版社,4537,bk0026,2011-12-08 13:46:50.530,2011-12-08 13:46:50.530,1,BASE,bk0026,B,B,B
297,四川科幻世界传播有限责任公司,5090,bk0327,2011-12-08 13:47:10.600,2011-12-08 13:47:10.600,1,BASE,bk0327,B,B,B
298,上海读客图书有限公司,9349,bk0809,2011-12-08 13:47:32.277,2011-12-08 13:47:32.277,1,BASE,bk0809,B,B,B
299,北京步印文化传播有限公司,6663,bk0620,2011-12-08 13:47:49.550,2011-12-08 13:47:49.550,1,BASE,bk0620,B,B,B
300,中国财政经济出版社,5545,bk0480,2011-12-08 13:51:25.280,2011-12-08 13:51:25.280,1,BASE,bk0480,B,B,B
301,光明书架（北京）图书有限公司,4893,bk0181,2011-12-08 13:51:42.307,2011-12-08 13:51:42.307,1,BASE,bk0181,B,B,B
302,上海人民美术出版社有限公司,4455,bk0208,2011-12-08 13:53:15.073,2011-12-08 13:53:15.073,1,BASE,bk0208,B,B,B
303,北京中青雄狮数码传媒科技有限公司,4925,bk0196,2011-12-08 13:54:04.093,2011-12-08 13:54:04.093,1,BASE,bk0196,B,B,B
304,天津中智博文图书有限公司,4591,bk0258,2011-12-08 13:54:47.410,2011-12-08 13:54:47.410,1,BASE,bk0258,B,B,B
305,华夏出版社,5376,bk0434,2011-12-08 13:55:42.337,2011-12-08 13:55:42.337,1,BASE,bk0434,B,B,B
306,北京阿卡狄亚文化传播有限公司,4604,bk0254,2011-12-08 13:55:59.430,2011-12-08 13:55:59.430,1,BASE,bk0254,B,B,B
307,北京紫图图书有限公司,5029,bk0275,2011-12-08 13:56:32.570,2011-12-08 13:56:32.570,1,BASE,bk0275,B,B,B
308,天津聚石文华图书销售有限公司,9171,bk0802,2011-12-08 13:57:07.793,2011-12-08 13:57:07.793,1,BASE,bk0802,B,B,B
309,北京奥华元图书销售有限公司,5002,bk0269,2011-12-08 13:57:36.320,2011-12-08 13:57:36.320,1,BASE,bk0269,B,B,B
310,重庆出版集团图书发行有限公司,4654,bk0074,2011-12-08 13:57:54.830,2011-12-08 13:57:54.830,1,BASE,bk0074,B,B,B
311,长江文艺出版社有限公司,5027,bk0303,2011-12-08 13:58:14.297,2011-12-08 13:58:14.297,1,BASE,bk0303,B,B,B
312,苏州冶金图书文化有限公司,6736,bk0629,2011-12-08 13:58:46.597,2011-12-08 13:58:46.597,1,BASE,bk0629,B,B,B
313,辽宁万榕书业发展有限责任公司,4354,bk0154,2011-12-08 13:59:08.980,2011-12-08 13:59:08.980,1,BASE,bk0154,B,B,B
314,北京吉版图书有限责任公司,4518,bk0229,2011-12-08 13:59:28.037,2011-12-08 13:59:28.037,1,BASE,bk0229,B,B,B
315,北京长江新世纪文化传媒有限公司,5581,bk0493,2011-12-08 13:59:55.133,2011-12-08 13:59:55.133,1,BASE,bk0493,B,B,B
316,中国画报出版社有限责任公司,4665,bk0058,2011-12-08 14:00:15.413,2011-12-08 14:00:15.413,1,BASE,bk0058,B,B,B
317,北京正清文化艺术有限责任公司,4693,bk0106,2011-12-08 14:00:33.157,2011-12-08 14:00:33.157,1,BASE,bk0106,B,B,B
318,北京锦瑟闻香图书有限公司,5125,bk0337,2011-12-08 14:00:52.237,2011-12-08 14:00:52.237,1,BASE,bk0337,B,B,B
319,北京中少动漫图书有限公司,4764,bk0120,2011-12-08 14:01:13.983,2011-12-08 14:01:13.983,1,BASE,bk0120,B,B,B
320,北方妇女儿童出版社,4963,bk0192,2011-12-08 14:01:36.170,2011-12-08 14:01:36.170,1,BASE,bk0192,B,B,B
321,北京蒲蒲兰文化发展有限公司,4986,bk0278,2011-12-08 14:01:53.230,2011-12-08 14:01:53.230,1,BASE,bk0278,B,B,B
322,华中科技大学出版社有限责任公司,5506,bk0472,2011-12-08 14:02:12.997,2011-12-08 14:02:12.997,1,BASE,bk0472,B,B,B
323,北京汉唐之道图书发行有限公司,4808,bk0131,2011-12-08 14:02:49.820,2011-12-08 14:02:49.820,1,BASE,bk0131,B,B,B
324,北京天域北斗图书有限公司,4675,bk0083,2011-12-08 14:03:10.107,2011-12-08 14:03:10.107,1,BASE,bk0083,B,B,B
325,北京理工大学出版社有限责任公司,5173,bk0367,2011-12-08 14:03:45.997,2011-12-08 14:03:45.997,1,BASE,bk0367,B,B,B
326,上海人教海文图书音像有限公司,4917,bk0201,2011-12-08 14:04:10.980,2011-12-08 14:04:10.980,1,BASE,bk0201,B,B,B
327,南京天地图书有限公司,7734,bk0715,2011-12-08 14:04:31.227,2011-12-08 14:04:31.227,1,BASE,bk0715,B,B,B
328,外文出版社有限责任公司,5001,bk0277,2011-12-08 14:04:49.083,2011-12-08 14:04:49.083,1,BASE,bk0277,B,B,B
329,人民军医出版社,5281,bk0411,2011-12-08 14:05:15.077,2011-12-08 14:05:15.077,1,BASE,bk0411,B,B,B
330,南京快乐文化传播有限公司第一分公司,4990,bk0286,2011-12-08 14:21:33.287,2011-12-08 14:21:33.287,1,BASE,bk0286,B,B,B
331,重庆电脑报经营有限责任公司,5288,bk0405,2011-12-08 14:25:09.223,2011-12-08 14:25:09.223,1,BASE,bk0405,B,B,B
332,中国美术出版总社,5682,bk0532,2011-12-08 14:36:45.897,2011-12-08 14:36:45.897,1,BASE,bk0532,B,B,B
333,北京仁智有容文化传播有限公司,4704,bk0113,2011-12-08 14:37:04.213,2011-12-08 14:37:04.213,1,BASE,bk0113,B,B,B
334,中国摄影出版社,4879,bk0175,2011-12-08 14:37:17.960,2011-12-08 14:37:17.960,1,BASE,bk0175,B,B,B
335,广西科学技术出版社有限公司,5819,bk0576,2011-12-08 14:37:45.283,2011-12-08 14:37:45.283,1,BASE,bk0576,B,B,B
336,中国地图出版社,5634,bk0533,2011-12-08 14:38:58.390,2011-12-08 14:38:58.390,1,BASE,bk0533,B,B,B
337,北京时尚博闻图书有限公司,4779,bk0130,2011-12-08 14:39:14.340,2011-12-08 14:39:14.340,1,BASE,bk0130,B,B,B
338,北京科海新世纪书局有限责任公司,5698,bk0545,2011-12-08 14:39:30.950,2011-12-08 14:39:30.950,1,BASE,bk0545,B,B,B
339,北京出版集团有限责任公司,5229,bk0028,2011-12-08 14:39:44.547,2011-12-08 14:39:44.547,1,BASE,bk0028,B,B,B
340,经济科学出版社,5616,bk0497,2011-12-08 14:39:57.560,2011-12-08 14:39:57.560,1,BASE,bk0497,B,B,B
341,北京华图宏阳图书有限公司,6187,bk0602,2011-12-08 14:40:13.690,2011-12-08 14:40:13.690,1,BASE,bk0602,B,B,B
342,故宫出版社,5041,bk0314,2011-12-08 14:40:30.377,2011-12-08 14:40:30.377,1,BASE,bk0314,B,B,B
343,中国劳动社会保障出版社,5280,bk0410,2011-12-08 14:41:31.743,2011-12-08 14:41:31.743,1,BASE,bk0410,B,B,B
344,北京天下智慧文化传播有限公司,4674,bk0067,2011-12-08 14:41:48.510,2011-12-08 14:41:48.510,1,BASE,bk0067,B,B,B
345,辽宁科学技术出版社有限责任公司,4985,bk0274,2011-12-08 14:42:25.590,2011-12-08 14:42:25.590,1,BASE,bk0274,B,B,B
346,新华文轩出版传媒股份有限公司北京销售分公司,5113,bk0328,2011-12-08 14:42:39.303,2011-12-08 14:42:39.303,1,BASE,bk0328,B,B,B
347,中国经济出版社,4967,bk0191,2011-12-08 15:45:45.373,2011-12-08 15:45:45.373,1,BASE,bk0191,B,B,B
348,上海三联文化传播有限公司,4429,bk0156,2011-12-08 15:45:59.913,2011-12-08 15:45:59.913,1,BASE,bk0156,B,B,B
349,后浪出版咨询（北京）有限责任公司,5899,bk0586,2011-12-08 15:46:15.777,2011-12-08 15:46:15.777,1,BASE,bk0586,B,B,B
350,复旦大学出版社有限公司,4643,bk0025,2011-12-08 15:46:40.980,2011-12-08 15:46:40.980,1,BASE,bk0025,B,B,B
351,湖南科学技术出版社有限责任公司,5285,bk0396,2011-12-08 15:46:55.787,2011-12-08 15:46:55.787,1,BASE,bk0396,B,B,B
352,上海贝贝特文化传播有限公司,4513,bk0204,2011-12-08 15:47:58.217,2011-12-08 15:47:58.217,1,BASE,bk0204,B,B,B
353,深圳市天杰电子有限公司,13696,szstjdz,2011-12-08 15:52:00.667,2011-12-08 15:52:00.667,1,BASE,szstjdz,B,B,B
354,接力出版社有限公司,4797,bk0022,2011-12-08 15:57:05.460,2011-12-08 15:57:05.460,1,BASE,bk0022,B,B,B
355,北京文通天下图书有限公司,4438,bk0161,2011-12-08 15:58:29.423,2011-12-08 15:58:29.423,1,BASE,bk0161,B,B,B
356,中国法制出版社,5440,bk0463,2011-12-08 15:58:47.247,2011-12-08 15:58:47.247,1,BASE,bk0463,B,B,B
357,中国水利水电出版社,5127,bk0341 ,2011-12-08 15:59:05.637,2011-12-08 15:59:05.637,1,BASE,bk0341,B,B,B
358,天津湛庐图书有限公司,8652,bk0758,2011-12-08 15:59:38.887,2011-12-08 15:59:38.887,1,BASE,bk0758,B,B,B
359,世界图书出版上海有限公司,5045,bk0304,2011-12-08 16:01:58.350,2011-12-08 16:01:58.350,1,BASE,bk0304,B,B,B
360,北京昂秀文化发展有限公司,4968,bk0263,2011-12-08 16:02:38.527,2011-12-08 16:02:38.527,1,BASE,bk0263,B,B,B
361,北京新航道教育文化发展有限责任公司,4912,bk0143,2011-12-08 16:02:55.400,2011-12-08 16:02:55.400,1,BASE,bk0143,B,B,B
362,北京银雪马科贸有限公司,907,bjyxm,2011-12-08 18:54:42.997,2011-12-08 18:54:42.997,1,BASE,bjyxm,B,B,B
363,海林电脑科技（深圳）有限公司,3129,hldnkjsz,2011-12-08 19:06:40.050,2011-12-08 19:06:40.050,1,BASE,hldnkjsz,B,B,B
364,深圳市大乘科技有限公司,9782,szsdc,2011-12-08 19:48:51.857,2011-12-08 19:48:51.857,1,BASE,szsdc,B,B,B
365,北京中铵科锐科技有限公司,6762,bjzakr,2011-12-08 20:03:56.040,2011-12-08 20:03:56.040,1,BASE,bjzakr,B,B,B
366,惠州市天敏科技发展有限公司,3591,hztmkj,2011-12-08 20:15:28.310,2012-02-08 11:42:49.823,1,BASE,hztmkj,B,B,B
367,深圳市开硕科业电子有限公司,7276,szsksky,2011-12-08 20:17:38.610,2011-12-08 20:17:38.610,1,BASE,szsksky,B,B,B
368,北京蒙恬科技有限公司,7084,bjmtkj,2011-12-08 20:31:16.913,2011-12-08 20:31:16.913,1,BASE,bjmtkj,B,B,B
369,北京盟创科技有限公司,712,bjmctx,2011-12-08 20:38:11.840,2011-12-08 20:38:11.840,1,BASE,bjmctx,B,B,B
370,广州磐信计算机科技有限公司,11205,bzpx,2011-12-08 20:41:29.050,2011-12-08 20:41:29.050,1,BASE,bzpx,B,B,B
371,广西师范大学出版社有限责任公司,4992,bk0281,2011-12-13 12:06:58.270,2011-12-13 12:06:58.270,1,BASE,bk0281,B,B,B
372,中国政法大学出版社,4965,bk0262,2011-12-13 16:01:02.633,2011-12-13 16:01:02.633,1,BASE,bk0262,B,B,B
373,北京教科思创书店,5638,bk0522,2011-12-13 16:01:19.680,2011-12-13 16:01:19.680,1,BASE,bk0522,B,B,B
374,江苏凤凰教育出版社有限公司,4891,bk0188,2011-12-13 16:01:55.697,2011-12-13 16:01:55.697,1,BASE,bk0188,B,B,B
375,北京禹田翰风图书有限责任公司,4752,bk0117,2011-12-15 11:45:59.510,2011-12-15 11:45:59.510,1,BASE,bk0117,B,B,B
376,合肥三原图书出版服务有限公司,4759,bk0118,2011-12-15 11:47:25.933,2011-12-15 11:47:25.933,1,BASE,bk0118,B,B,B
377,西泠印社出版社有限公司,4772,bk0124,2011-12-15 11:49:39.470,2011-12-15 11:49:39.470,1,BASE,bk0124,B,B,B
378,北京世纪文都教育科技发展有限公司,4770,bk0126,2011-12-15 11:51:36.870,2011-12-15 11:51:36.870,1,BASE,bk0126,B,B,B
379,深圳市盈嘉讯实业有限公司,4528,szyjx,2011-12-16 15:13:32.477,2011-12-16 15:13:32.477,1,BASE,szyjx,B,B,B
