id,userId,roleId,yn,createTime,updateTime
36218,6523,3726,1,2012-12-24 16:59:51.220,NULL
36219,3504,1781,1,2012-12-24 17:00:00.250,NULL
36220,3504,2101,1,2012-12-24 17:00:00.250,NULL
36221,3504,3560,1,2012-12-24 17:00:00.250,NULL
36222,5886,3783,1,2012-12-24 17:03:05.250,NULL
36223,5886,3783,1,2012-12-24 17:03:26.353,NULL
36224,5466,3789,1,2012-12-24 17:18:47.790,NULL
36225,6529,3789,1,2012-12-24 17:19:55.760,NULL
36226,5466,3790,1,2012-12-24 17:26:34.880,NULL
36227,3503,3791,1,2012-12-24 17:29:28.427,NULL
36228,5627,3791,1,2012-12-24 17:51:12.997,NULL
36229,191,3792,1,2012-12-24 18:02:03.037,NULL
36230,5466,3793,1,2012-12-24 18:30:07.897,NULL
36231,6512,3793,1,2012-12-24 18:32:39.730,NULL
36232,1797,3794,1,2012-12-25 09:24:46.853,NULL
36233,6540,3748,1,2012-12-25 09:50:37.253,NULL
36234,3502,3795,1,2012-12-25 09:59:57.220,NULL
36235,6340,3795,1,2012-12-25 10:02:30.477,NULL
36236,179,3796,1,2012-12-25 10:03:30.600,NULL
36237,5193,3796,1,2012-12-25 10:04:59.070,NULL
36238,6541,3748,1,2012-12-25 10:08:04.100,NULL
36239,6533,142,1,2012-12-25 10:26:01.373,NULL
36240,6533,1411,1,2012-12-25 10:26:01.373,NULL
36241,6537,3794,1,2012-12-25 10:28:49.423,NULL
36242,18,3797,1,2012-12-25 10:30:22.043,NULL
36243,6532,3797,1,2012-12-25 10:31:51.330,NULL
36244,6280,3751,1,2012-12-25 10:43:56.940,NULL
36245,18,3798,1,2012-12-25 11:01:10.003,NULL
36246,6545,3798,1,2012-12-25 11:04:55.050,NULL
36247,1912,3799,1,2012-12-25 11:15:20.083,NULL
36248,6296,3799,1,2012-12-25 11:17:34.810,NULL
36249,1912,3800,1,2012-12-25 11:45:05.913,NULL
36250,5043,3800,1,2012-12-25 11:47:20.833,NULL
36251,6344,822,1,2012-12-25 13:25:12.830,NULL
36252,6424,3801,1,2012-12-25 13:29:01.180,NULL
36253,6548,3801,1,2012-12-25 13:29:55.327,NULL
36254,5466,3802,1,2012-12-25 13:57:21.207,NULL
36255,6539,3802,1,2012-12-25 13:59:08.010,NULL
36256,179,3803,1,2012-12-25 13:59:37.513,NULL
36257,6551,3717,1,2012-12-25 14:02:52.263,NULL
36258,179,3804,1,2012-12-25 14:07:01.310,NULL
36259,6507,3804,1,2012-12-25 14:13:09.270,NULL
36260,171,3805,1,2012-12-25 14:42:33.657,NULL
36261,6554,140,1,2012-12-25 14:50:55.873,NULL
36265,171,3807,1,2012-12-25 14:55:30.127,NULL
36266,1912,3808,1,2012-12-25 15:44:28.553,NULL
36267,6361,3808,1,2012-12-25 15:46:03.547,NULL
36268,6424,3809,1,2012-12-25 16:21:22.337,NULL
36269,4775,3809,1,2012-12-25 16:21:41.810,NULL
36270,6424,3810,1,2012-12-25 16:23:35.577,NULL
36271,4663,3809,1,2012-12-25 16:23:57.340,NULL
36272,4663,3810,1,2012-12-25 16:23:57.340,NULL
36273,6424,3811,1,2012-12-25 16:29:56.420,NULL
36274,6538,3811,1,2012-12-25 16:30:15.733,NULL
36275,6424,3812,1,2012-12-25 17:20:58.533,NULL
36276,2433,3812,1,2012-12-25 17:21:24.593,NULL
36277,6565,896,1,2012-12-25 18:05:12.127,NULL
36278,6566,578,1,2012-12-25 18:10:06.430,NULL
36279,6569,3573,1,2012-12-25 18:59:49.813,NULL
36280,2608,1342,1,2012-12-26 10:20:47.807,NULL
36281,179,3813,1,2012-12-26 11:00:54.683,NULL
36282,6442,3813,1,2012-12-26 11:07:19.507,NULL
36283,179,3814,1,2012-12-26 11:10:19.040,NULL
36284,6424,3815,1,2012-12-26 11:10:26.647,NULL
36285,6424,3816,1,2012-12-26 11:14:27.780,NULL
36286,6577,3816,1,2012-12-26 11:18:48.570,NULL
36287,6424,3817,1,2012-12-26 11:21:22.827,NULL
36288,6578,3817,1,2012-12-26 11:22:07.790,NULL
36289,6424,3818,1,2012-12-26 11:23:54.017,NULL
36290,6579,3818,1,2012-12-26 11:24:36.410,NULL
36291,6424,3819,1,2012-12-26 11:26:06.133,NULL
36292,6580,3819,1,2012-12-26 11:26:58.770,NULL
36293,6424,3820,1,2012-12-26 11:29:02.200,NULL
36294,6581,3820,1,2012-12-26 11:29:54.383,NULL
36295,6424,3821,1,2012-12-26 11:31:21.963,NULL
36296,3503,3822,1,2012-12-26 11:31:26.020,NULL
36297,6582,3119,1,2012-12-26 11:32:27.637,NULL
36298,6582,3821,1,2012-12-26 11:32:27.640,NULL
36299,6571,774,1,2012-12-26 11:44:41.637,NULL
36300,6419,3711,1,2012-12-26 11:46:52.980,NULL
36301,6546,637,1,2012-12-26 11:49:05.023,NULL
36302,1912,3823,1,2012-12-26 11:51:32.570,NULL
36303,6586,3678,1,2012-12-26 11:53:15.813,NULL
36304,2140,904,1,2012-12-26 11:53:40.643,NULL
36305,6587,642,1,2012-12-26 13:08:42.747,NULL
36306,5466,3824,1,2012-12-26 13:11:45.003,NULL
36307,6589,3824,1,2012-12-26 13:13:16.950,NULL
36308,5466,3825,1,2012-12-26 13:17:53.260,NULL
36309,6591,3825,1,2012-12-26 13:19:13.073,NULL
36310,5466,3826,1,2012-12-26 13:20:49.390,NULL
36311,6592,3826,1,2012-12-26 13:22:04.673,NULL
36312,5466,3827,1,2012-12-26 13:29:22.400,NULL
36313,6573,3827,1,2012-12-26 13:32:12.167,NULL
36314,1360,3828,1,2012-12-26 13:33:41.470,NULL
36315,56,3829,1,2012-12-26 13:41:10.803,NULL
36316,6577,3815,1,2012-12-26 13:42:35.817,NULL
36317,6595,3829,1,2012-12-26 13:46:06.907,NULL
36318,56,3830,1,2012-12-26 14:06:01.570,NULL
36319,56,3831,1,2012-12-26 14:07:56.877,NULL
36320,6598,3831,1,2012-12-26 14:09:05.527,NULL
36321,6597,3828,1,2012-12-26 14:15:18.870,NULL
36322,18,3832,1,2012-12-26 14:16:21.530,NULL
36323,6447,3832,1,2012-12-26 14:19:36.697,NULL
36324,6600,3678,1,2012-12-26 14:20:16.717,NULL
36325,3503,3833,1,2012-12-26 14:21:15.843,NULL
36326,6594,1213,1,2012-12-26 14:32:06.007,NULL
36327,6601,3830,1,2012-12-26 14:35:10.500,NULL
36329,1802,3834,1,2012-12-26 14:47:31.357,NULL
36330,6604,3834,1,2012-12-26 14:50:57.750,NULL
36331,172,3835,1,2012-12-26 15:13:45.777,NULL
36332,6051,3835,1,2012-12-26 15:15:03.837,NULL
36333,172,3836,1,2012-12-26 15:16:55.573,NULL
36334,6561,3790,1,2012-12-26 15:18:01.877,NULL
36335,5910,3836,1,2012-12-26 15:18:11.167,NULL
36336,171,3837,1,2012-12-26 15:21:42.377,NULL
36337,6606,3785,1,2012-12-26 15:24:39.190,NULL
36338,6534,3837,1,2012-12-26 15:26:50.333,NULL
36339,6534,3837,1,2012-12-26 15:27:08.837,NULL
36340,6206,3469,1,2012-12-26 15:55:04.423,NULL
36341,18,3838,1,2012-12-26 16:00:36.537,NULL
36342,6498,3838,1,2012-12-26 16:03:34.523,NULL
36343,172,3839,1,2012-12-26 16:24:41.130,NULL
36344,6613,3839,1,2012-12-26 16:26:13.657,NULL
36345,1912,3840,1,2012-12-26 16:33:47.480,NULL
36346,6138,31,1,2012-12-26 17:02:39.420,NULL
36347,1951,3841,1,2012-12-26 17:06:54.540,NULL
36348,5497,3841,1,2012-12-26 17:07:55.673,NULL
36349,6616,3840,1,2012-12-26 17:15:57.840,NULL
36350,6614,31,1,2012-12-26 17:17:17.157,NULL
36351,18,3842,1,2012-12-26 17:19:55.227,NULL
36352,6519,3842,1,2012-12-26 17:22:49.577,NULL
36353,3503,3843,1,2012-12-26 17:25:38.200,NULL
36354,6558,3843,1,2012-12-26 17:27:19.810,NULL
36355,171,3844,1,2012-12-26 18:49:43.097,NULL
36356,179,3845,1,2012-12-26 19:25:00.930,NULL
36357,6395,3845,1,2012-12-26 19:26:29.097,NULL
36358,179,3846,1,2012-12-26 19:27:55.023,NULL
36359,6559,3846,1,2012-12-26 19:31:57.170,NULL
36360,4445,966,1,2012-12-26 19:35:36.260,NULL
36361,6611,631,1,2012-12-26 19:56:27.100,NULL
36362,5466,3847,1,2012-12-27 09:12:55.703,NULL
36363,191,3848,1,2012-12-27 09:22:45.290,NULL
36364,6619,3847,1,2012-12-27 09:23:09.953,NULL
36365,6583,3848,1,2012-12-27 09:23:14.103,NULL
36366,175,3849,1,2012-12-27 09:40:48.743,NULL
36367,4596,1545,1,2012-12-27 09:44:17.320,NULL
36368,6576,3849,1,2012-12-27 09:48:53.093,NULL
36369,5466,3850,1,2012-12-27 09:59:41.290,NULL
36370,1912,3851,1,2012-12-27 10:00:17.420,NULL
36371,6465,3851,1,2012-12-27 10:03:47.853,NULL
36372,1912,3852,1,2012-12-27 10:06:51.127,NULL
36373,1912,3853,1,2012-12-27 10:15:14.587,NULL
36374,175,3854,1,2012-12-27 10:58:14.747,NULL
36375,6621,3516,1,2012-12-27 10:59:50.920,NULL
36376,6621,3854,1,2012-12-27 10:59:50.920,NULL
36377,1912,3855,1,2012-12-27 11:09:24.943,NULL
36378,175,3856,1,2012-12-27 11:18:14.577,NULL
36379,56,3857,1,2012-12-27 11:24:26.703,NULL
36380,6607,3857,1,2012-12-27 11:28:28.190,NULL
36381,18,2470,1,2012-12-27 11:51:33.310,NULL
36382,18,2470,1,2012-12-27 11:51:55.037,NULL
36383,6501,3774,1,2012-12-27 12:02:22.717,NULL
36384,2952,3852,1,2012-12-27 13:30:43.910,NULL
36385,6631,3855,1,2012-12-27 13:36:36.643,NULL
36386,6634,908,1,2012-12-27 13:49:05.470,NULL
36387,5466,3858,1,2012-12-27 13:49:41.337,NULL
36388,6572,3858,1,2012-12-27 13:50:36.120,NULL
36389,1912,3859,1,2012-12-27 14:05:15.797,NULL
36390,1912,3860,1,2012-12-27 14:08:35.710,NULL
36391,1912,3861,1,2012-12-27 14:20:45.937,NULL
36392,1912,3862,1,2012-12-27 14:31:04.403,NULL
36393,1912,3863,1,2012-12-27 14:33:25.840,NULL
36394,1912,3864,1,2012-12-27 14:35:15.330,NULL
36395,5466,3865,1,2012-12-27 14:40:11.810,NULL
36396,1912,3866,1,2012-12-27 14:42:30.530,NULL
36397,1912,3867,1,2012-12-27 14:43:39.867,NULL
36398,18,3868,1,2012-12-27 14:45:22.213,NULL
36399,1912,3869,1,2012-12-27 14:45:31.967,NULL
36400,1912,3870,1,2012-12-27 14:46:33.893,NULL
36401,1912,3871,1,2012-12-27 14:47:10.667,NULL
36402,1912,3872,1,2012-12-27 14:48:55.703,NULL
36403,1912,3873,1,2012-12-27 14:49:46.387,NULL
36404,1912,3874,1,2012-12-27 14:50:38.903,NULL
36405,1912,3875,1,2012-12-27 14:51:57.530,NULL
36406,1912,3876,1,2012-12-27 14:58:38.937,NULL
36407,1912,3877,1,2012-12-27 15:00:32.420,NULL
36408,1912,3878,1,2012-12-27 15:03:24.543,NULL
36409,1912,3879,1,2012-12-27 15:05:07.863,NULL
36410,1912,3880,1,2012-12-27 15:06:57.577,NULL
36411,1912,3881,1,2012-12-27 15:08:52.110,NULL
36412,1912,3882,1,2012-12-27 15:11:04.437,NULL
36413,1912,3883,1,2012-12-27 15:15:04.473,NULL
36414,3933,3883,1,2012-12-27 15:16:35.697,NULL
36415,6511,3883,1,2012-12-27 15:16:57.053,NULL
36416,179,3884,1,2012-12-27 15:24:32.443,NULL
36418,6424,3885,1,2012-12-27 15:39:57.210,NULL
36419,1912,3886,1,2012-12-27 15:42:39.270,NULL
36420,5221,900,1,2012-12-27 15:47:37.657,NULL
36421,5221,900,1,2012-12-27 15:48:51.747,NULL
36422,6649,3779,1,2012-12-27 15:56:01.940,NULL
36423,6458,1988,1,2012-12-27 16:01:16.327,NULL
36424,18,3887,1,2012-12-27 16:02:26.807,NULL
36425,6635,553,1,2012-12-27 16:12:53.017,NULL
36426,6651,459,1,2012-12-27 16:19:11.167,NULL
36427,6493,3807,1,2012-12-27 16:55:04.067,NULL
36428,6493,3807,1,2012-12-27 16:55:21.877,NULL
36429,6437,3887,1,2012-12-27 17:46:39.747,NULL
36430,6437,3887,1,2012-12-27 17:47:43.567,NULL
36431,172,3888,1,2012-12-27 17:55:25.623,NULL
36432,6645,3817,1,2012-12-27 18:00:03.927,NULL
36433,4423,3888,1,2012-12-27 18:01:24.220,NULL
36434,6424,3889,1,2012-12-27 18:01:40.163,NULL
36435,6640,3889,1,2012-12-27 18:02:00.553,NULL
36436,6612,3818,1,2012-12-27 18:03:45.820,NULL
36437,6599,3815,1,2012-12-27 18:05:47.327,NULL
36438,6599,3816,1,2012-12-27 18:05:47.330,NULL
36439,6590,3815,1,2012-12-27 18:06:04.397,NULL
36440,6590,3816,1,2012-12-27 18:06:04.397,NULL
36441,6424,3890,1,2012-12-27 18:24:45.790,NULL
36442,5813,3890,1,2012-12-27 18:25:02.820,NULL
36443,6424,3891,1,2012-12-27 18:28:00.003,NULL
36444,4405,3891,1,2012-12-27 18:28:19.030,NULL
36445,1951,3892,1,2012-12-27 18:42:09.250,NULL
36446,6659,3892,1,2012-12-27 18:42:59.783,NULL
36447,1951,3893,1,2012-12-27 18:57:30.317,NULL
36448,6317,3893,1,2012-12-27 18:58:20.280,NULL
36449,5788,1038,1,2012-12-27 19:44:28.997,NULL
36450,6648,646,1,2012-12-27 19:59:40.303,NULL
36451,171,3894,1,2012-12-28 09:09:28.370,NULL
36453,56,3895,1,2012-12-28 09:51:24.230,NULL
36454,6664,3895,1,2012-12-28 09:53:40.457,NULL
36455,56,3896,1,2012-12-28 10:01:06.930,NULL
36456,6153,3517,1,2012-12-28 10:06:10.840,NULL
36457,6664,3896,1,2012-12-28 10:06:27.320,NULL
36458,6670,3753,1,2012-12-28 10:13:06.743,NULL
36459,6670,3753,1,2012-12-28 10:13:26.943,NULL
36460,6670,3753,1,2012-12-28 10:14:27.540,NULL
36461,175,3897,1,2012-12-28 10:48:49.917,NULL
36462,3503,3898,1,2012-12-28 11:23:25.453,NULL
36463,6678,3897,1,2012-12-28 11:33:45.917,NULL
36464,6677,3898,1,2012-12-28 11:44:58.607,NULL
36465,1806,3899,1,2012-12-28 11:52:42.817,NULL
36466,6622,3899,1,2012-12-28 11:54:13.693,NULL
36467,6684,910,1,2012-12-28 13:22:56.857,NULL
36468,1797,3900,1,2012-12-28 13:45:29.963,NULL
36469,982,3900,1,2012-12-28 13:54:14.950,NULL
36470,56,3901,1,2012-12-28 14:04:49.757,NULL
36474,56,3902,1,2012-12-28 14:17:17.560,NULL
36475,6689,3900,1,2012-12-28 14:19:51.793,NULL
36476,6687,3902,1,2012-12-28 14:19:57.690,NULL
36480,6493,140,1,2012-12-28 14:48:02.580,NULL
36481,6674,940,1,2012-12-28 14:48:50.650,NULL
36482,6431,140,1,2012-12-28 14:51:45.717,NULL
36483,18,3903,1,2012-12-28 15:24:35.497,NULL
36484,6683,3903,1,2012-12-28 15:27:22.347,NULL
36485,6691,541,1,2012-12-28 15:30:55.857,NULL
36486,4992,3904,1,2012-12-28 15:32:11.760,NULL
36487,56,3905,1,2012-12-28 15:32:37.247,NULL
36488,172,3906,1,2012-12-28 15:51:33.753,NULL
36489,3503,3907,1,2012-12-28 15:53:55.587,NULL
36490,6694,3907,1,2012-12-28 15:56:05.183,NULL
36491,3504,3908,1,2012-12-28 16:02:41.877,NULL
36492,3504,3909,1,2012-12-28 16:04:10.953,NULL
36493,6685,31,1,2012-12-28 16:14:19.837,NULL
36495,6391,3910,1,2012-12-28 16:19:10.070,NULL
36497,6267,817,1,2012-12-28 16:20:20.670,NULL
36498,6670,817,1,2012-12-28 16:20:38.810,NULL
36499,1951,3911,1,2012-12-28 16:20:58.193,NULL
36500,6655,3911,1,2012-12-28 16:21:46.200,NULL
36501,6692,3910,1,2012-12-28 16:23:02.243,NULL
36502,6693,817,1,2012-12-28 16:24:17.510,NULL
36504,6667,3905,1,2012-12-28 16:31:04.480,NULL
36508,4992,3910,1,2012-12-28 17:00:55.420,NULL
36509,4992,3910,1,2012-12-28 17:01:16.240,NULL
36511,56,3912,1,2012-12-28 17:34:29.260,NULL
36512,6702,3901,1,2012-12-28 17:35:56.663,NULL
36514,56,3913,1,2012-12-28 17:39:10.290,NULL
36515,6701,3909,1,2012-12-28 17:39:33.677,NULL
36516,6703,3913,1,2012-12-28 17:41:59.483,NULL
36517,1227,948,1,2012-12-28 17:48:11.117,NULL
36518,6704,948,1,2012-12-28 17:50:28.873,NULL
36520,6709,3906,1,2012-12-28 18:38:31.657,NULL
36521,6707,3906,1,2012-12-28 18:40:56.943,NULL
36522,5466,3914,1,2012-12-28 19:03:30.210,NULL
36523,4431,3914,1,2012-12-28 19:04:19.923,NULL
36524,175,3915,1,2012-12-31 09:21:05.237,NULL
36525,3503,3916,1,2012-12-31 09:24:49.133,NULL
36526,6710,3916,1,2012-12-31 09:25:25.873,NULL
36527,191,3917,1,2012-12-31 09:36:24.213,NULL
36528,191,3918,1,2012-12-31 09:37:14.657,NULL
36529,6712,3915,1,2012-12-31 09:44:35.797,NULL
36530,6712,3915,1,2012-12-31 09:45:08.657,NULL
36531,6712,3915,1,2012-12-31 09:45:21.787,NULL
36532,6673,31,1,2012-12-31 09:47:09.047,NULL
36533,6680,31,1,2012-12-31 09:50:52.263,NULL
36534,6680,31,1,2012-12-31 09:51:06.353,NULL
36535,6680,31,1,2012-12-31 09:51:19.133,NULL
36536,6680,31,1,2012-12-31 09:52:07.290,NULL
36537,6680,31,1,2012-12-31 09:52:23.240,NULL
36538,6680,31,1,2012-12-31 09:52:38.590,NULL
36539,6680,31,1,2012-12-31 09:52:52.710,NULL
36540,6680,31,1,2012-12-31 09:53:35.837,NULL
36541,56,3919,1,2012-12-31 10:00:12.360,NULL
36542,3503,3920,1,2012-12-31 10:07:10.877,NULL
36543,175,3921,1,2012-12-31 10:47:14.437,NULL
36544,6602,3921,1,2012-12-31 10:48:17.413,NULL
36545,6717,3919,1,2012-12-31 15:59:33.913,NULL
36546,4613,2652,1,2012-12-31 16:03:54.340,NULL
36547,1948,3922,1,2012-12-31 16:24:17.840,NULL
36549,172,3923,1,2012-12-31 16:58:42.490,NULL
36550,6725,3923,1,2012-12-31 17:02:17.487,NULL
36551,1951,3924,1,2013-01-04 10:04:39.337,NULL
36552,6727,3924,1,2013-01-04 10:05:29.403,NULL
36553,6336,31,1,2013-01-04 10:18:52.980,NULL
36554,191,3925,1,2013-01-04 10:51:58.063,NULL
36555,6490,3925,1,2013-01-04 10:56:06.257,NULL
36556,3820,2630,1,2013-01-04 11:04:23.437,NULL
36557,1660,101,1,2013-01-04 11:28:39.130,NULL
36558,6424,3926,1,2013-01-04 13:21:03.360,NULL
36559,6674,140,1,2013-01-04 13:21:48.367,NULL
36562,6745,3872,1,2013-01-04 13:59:02.360,NULL
36563,6706,31,1,2013-01-04 13:59:21.920,NULL
36564,6706,31,1,2013-01-04 14:06:00.513,NULL
36565,5466,3927,1,2013-01-04 14:07:13.120,NULL
36566,6739,3927,1,2013-01-04 14:08:39.637,NULL
36567,18,3928,1,2013-01-04 14:11:00.770,NULL
36568,6652,3875,1,2013-01-04 14:12:09.697,NULL
36569,6652,3875,1,2013-01-04 14:16:47.793,NULL
36570,6652,3875,1,2013-01-04 14:16:49.280,NULL
36571,180,3929,1,2013-01-04 15:33:59.920,NULL
36572,6642,3929,1,2013-01-04 15:36:51.280,NULL
36573,56,3930,1,2013-01-04 17:07:13.103,NULL
36574,6736,3930,1,2013-01-04 17:09:22.670,NULL
36576,6753,917,1,2013-01-04 17:44:27.853,NULL
36577,5466,3931,1,2013-01-05 10:10:22.750,NULL
36578,6755,3931,1,2013-01-05 10:11:25.537,NULL
36579,1801,3932,1,2013-01-05 10:14:19.433,NULL
36580,1672,807,1,2013-01-05 10:33:43.133,NULL
36581,1672,3680,1,2013-01-05 10:33:43.133,NULL
36582,1672,3568,1,2013-01-05 10:33:43.133,NULL
36583,6422,807,1,2013-01-05 10:34:34.053,NULL
36584,6422,3680,1,2013-01-05 10:34:34.053,NULL
36585,6422,3568,1,2013-01-05 10:34:34.053,NULL
36586,179,3933,1,2013-01-05 14:06:40.047,NULL
36587,179,3934,1,2013-01-05 14:08:15.453,NULL
36588,6773,3932,1,2013-01-05 14:11:04.667,NULL
36589,3101,3578,1,2013-01-05 14:42:47.967,NULL
36590,6628,3865,1,2013-01-05 15:05:57.980,NULL
36591,5466,3935,1,2013-01-05 15:07:37.580,NULL
36592,5466,3936,1,2013-01-05 15:16:53.543,NULL
36593,6774,3936,1,2013-01-05 15:17:45.067,NULL
36594,6629,3935,1,2013-01-05 15:18:07.017,NULL
36595,5466,3937,1,2013-01-05 15:20:20.640,NULL
36596,6630,3937,1,2013-01-05 15:23:06.557,NULL
36597,6775,3920,1,2013-01-05 15:23:16.293,NULL
36599,6653,1738,1,2013-01-05 16:13:43.167,NULL
36600,6653,1738,1,2013-01-05 16:14:43.937,NULL
36601,6653,1738,1,2013-01-05 16:15:02.100,NULL
36602,6653,1738,1,2013-01-05 16:15:25.457,NULL
36603,5466,3938,1,2013-01-05 16:53:36.267,NULL
36604,68,3938,1,2013-01-05 16:56:29.663,NULL
36605,1948,3939,1,2013-01-05 16:58:34.133,NULL
36609,6286,447,1,2013-01-05 17:54:44.930,NULL
36610,177,3940,1,2013-01-05 18:00:17.960,NULL
36611,6394,3697,1,2013-01-05 18:01:09.907,NULL
36612,3503,3941,1,2013-01-05 18:30:29.223,NULL
36613,6783,3941,1,2013-01-05 18:38:22.250,NULL
36614,6722,31,1,2013-01-06 09:11:14.130,NULL
36615,76,31,1,2013-01-06 10:01:26.840,NULL
36616,1798,3942,1,2013-01-06 10:05:44.003,NULL
36618,6471,31,1,2013-01-06 10:29:34.953,NULL
36619,6471,31,1,2013-01-06 10:29:54.163,NULL
36620,6471,31,1,2013-01-06 10:30:02.427,NULL
36621,3503,3943,1,2013-01-06 10:32:56.260,NULL
36622,6471,31,1,2013-01-06 10:36:07.747,NULL
36623,6721,3942,1,2013-01-06 11:09:10.383,NULL
36624,6672,3446,1,2013-01-06 11:15:23.127,NULL
36625,3263,31,1,2013-01-06 11:38:30.923,NULL
36626,56,3944,1,2013-01-06 11:40:27.503,NULL
36627,6732,3944,1,2013-01-06 11:41:28.753,NULL
36628,56,3945,1,2013-01-06 11:55:59.340,NULL
36629,6790,3945,1,2013-01-06 11:57:09.060,NULL
36630,3503,3946,1,2013-01-06 12:14:26.497,NULL
36631,1797,3947,1,2013-01-06 12:57:24.670,NULL
36632,6792,301,1,2013-01-06 13:04:52.693,NULL
36633,6792,3947,1,2013-01-06 13:04:52.693,NULL
36634,6795,2841,1,2013-01-06 13:38:32.070,NULL
36635,5574,480,1,2013-01-06 13:44:46.993,NULL
36636,5574,480,1,2013-01-06 13:47:23.947,NULL
36637,5574,480,1,2013-01-06 13:59:23.160,NULL
36638,5574,480,1,2013-01-06 14:12:14.233,NULL
36639,5466,3948,1,2013-01-06 16:07:49.877,NULL
36640,6740,3948,1,2013-01-06 16:08:49.667,NULL
36641,5466,3949,1,2013-01-06 17:12:55.383,NULL
36642,6801,3949,1,2013-01-06 17:15:15.853,NULL
36643,6726,1081,1,2013-01-06 17:54:07.600,NULL
36644,18,3950,1,2013-01-06 18:17:30.620,NULL
36645,5791,3950,1,2013-01-06 18:20:08.633,NULL
36646,6803,948,1,2013-01-06 20:03:18.707,NULL
36647,5466,3951,1,2013-01-07 10:43:26.800,NULL
36648,6610,3951,1,2013-01-07 10:44:26.273,NULL
36649,5466,3952,1,2013-01-07 11:34:04.040,NULL
36650,6802,3952,1,2013-01-07 11:36:16.513,NULL
36651,6798,3732,1,2013-01-07 14:55:56.067,NULL
36652,6800,3732,1,2013-01-07 14:56:09.400,NULL
36653,180,3953,1,2013-01-07 15:29:58.233,NULL
36654,6260,3953,1,2013-01-07 15:39:42.550,NULL
36655,1799,3954,1,2013-01-07 15:52:10.143,NULL
36656,6810,31,1,2013-01-07 15:52:21.483,NULL
36657,6818,3954,1,2013-01-07 16:11:33.900,NULL
36658,3503,3955,1,2013-01-07 16:19:27.413,NULL
36659,6823,3955,1,2013-01-07 16:21:27.213,NULL
36660,6818,3954,1,2013-01-07 16:24:14.423,NULL
36661,6817,1500,1,2013-01-07 16:33:08.663,NULL
36662,3503,3956,1,2013-01-07 16:45:51.740,NULL
36663,171,3957,1,2013-01-07 16:52:50.940,NULL
36664,5466,3958,1,2013-01-07 16:55:39.607,NULL
36665,1800,3959,1,2013-01-07 16:58:01.510,NULL
36666,6825,3959,1,2013-01-07 17:00:42.800,NULL
36667,6825,3959,1,2013-01-07 17:01:04.363,NULL
36668,1799,3960,1,2013-01-07 17:01:47.587,NULL
36669,5449,3958,1,2013-01-07 17:02:41.777,NULL
36670,4468,31,1,2013-01-07 17:34:27.400,NULL
36671,1951,3961,1,2013-01-07 17:41:45.433,NULL
36672,6300,3961,1,2013-01-07 17:42:26.760,NULL
36673,3711,2289,1,2013-01-07 17:44:12.810,NULL
36674,6750,3506,1,2013-01-07 17:46:12.447,NULL
36675,18,3962,1,2013-01-07 17:58:28.250,NULL
36676,3503,3963,1,2013-01-07 18:01:37.977,NULL
36677,18,3964,1,2013-01-07 18:15:18.053,NULL
36678,6808,3956,1,2013-01-07 18:22:05.427,NULL
36679,6777,3963,1,2013-01-07 18:23:25.450,NULL
36680,6770,3964,1,2013-01-07 18:36:50.757,NULL
36681,6688,31,1,2013-01-08 09:10:30.757,NULL
36682,199,3965,1,2013-01-08 09:31:27.497,NULL
36683,6830,31,1,2013-01-08 09:33:41.673,NULL
36684,1912,3966,1,2013-01-08 09:35:19.017,NULL
36685,6767,31,1,2013-01-08 10:02:15.130,NULL
36686,3926,2629,1,2013-01-08 10:04:22.530,NULL
36687,6797,3946,1,2013-01-08 10:05:29.080,NULL
36688,6797,3946,1,2013-01-08 10:06:12.387,NULL
36689,5466,3967,1,2013-01-08 10:11:02.977,NULL
36690,6757,3792,1,2013-01-08 10:13:11.263,NULL
36691,4882,3822,1,2013-01-08 10:29:27.473,NULL
36692,6819,3960,1,2013-01-08 11:17:07.340,NULL
36693,6840,111,1,2013-01-08 11:32:05.213,NULL
36694,172,3968,1,2013-01-08 11:35:26.417,NULL
36696,6766,3957,1,2013-01-08 14:30:59.780,NULL
36697,5466,3969,1,2013-01-08 14:44:52.277,NULL
36698,6843,3969,1,2013-01-08 14:46:00.193,NULL
36699,6504,3780,1,2013-01-08 14:46:06.873,NULL
36700,6842,614,1,2013-01-08 14:55:43.120,NULL
36701,3196,3928,1,2013-01-08 15:02:58.070,NULL
36702,56,3970,1,2013-01-08 15:29:29.743,NULL
36703,6794,3970,1,2013-01-08 15:30:38.177,NULL
36704,18,3971,1,2013-01-08 15:49:52.273,NULL
36705,6444,3971,1,2013-01-08 15:51:07.120,NULL
36706,172,3972,1,2013-01-08 16:08:15.523,NULL
36707,18,3973,1,2013-01-08 16:09:57.957,NULL
36708,6784,3972,1,2013-01-08 16:10:39.070,NULL
36709,6820,3973,1,2013-01-08 16:14:32.627,NULL
36710,172,3974,1,2013-01-08 16:17:45.513,NULL
36711,6763,3974,1,2013-01-08 16:19:25.610,NULL
36712,6752,1251,1,2013-01-08 16:41:02.700,NULL
36713,3503,3975,1,2013-01-08 16:46:12.313,NULL
36714,5368,1307,1,2013-01-08 16:46:15.543,NULL
36715,5623,3975,1,2013-01-08 16:49:18.990,NULL
36716,1912,3976,1,2013-01-08 16:57:36.673,NULL
36718,6860,2833,1,2013-01-08 17:05:04.160,NULL
36719,6863,3976,1,2013-01-08 17:19:49.170,NULL
